,link,title,price,previous_month_bought_count,card_offer,review_rating,delivery_detail
73,https://www.amazon.in/Redmi-Storage-Premium-Powerful-Processor/dp/B0D78WZHRT/ref=sr_1_129?crid=1L0Q91SOR1BM2&dib=eyJ2IjoiMSJ9.D65NXuAF_3Rl781N9h75kslmR9Wan3ZGt92bmliHDkRl9t2ajyVRBL51QEDELh4GsG535Nv5DRo4Zasw4GCPTJC4GAloa73AVvR_HAlkKWkoANi1TUPxl050a3E7Ub0WKIm5eqD8T2I1HxQUWyfnpnKzwRelJYoz1zP-ApYUdy-0jBenAi5F8WIbk0nitTNhcZ-op_UuPURBpsSjl4zBvBEMKgP0MkWpXLau4IcUyrE.xdJ5546p1O6qWZsieKYvS3UB5MAsq5Lw5pRVDG_hLz4&dib_tag=se&keywords=smart+phone&qid=1728113433&sprefix=smatrphone%2Caps%2C218&sr=8-129,"Redmi A3X (Starry White, 3GB RAM, 64GB Storage) | Premium Halo Design | 90Hz Display | Powerful Octa Core Processor  ","₹6,485₹6,485 M.R.P: ₹9,999₹9,999 (35% off)",200+ bought in past month,Save extra with No Cost EMISave extra with No Cost EMI,3.6 out of 5 stars 62  ," FREE delivery Thu, 10 Oct Or fastest delivery Tomorrow, 6 Oct "
74,https://www.amazon.in/Memory-Fusion-Charger-Battery-Dynamic/dp/B0CSKJZH44/ref=sr_1_130?crid=1L0Q91SOR1BM2&dib=eyJ2IjoiMSJ9.D65NXuAF_3Rl781N9h75kslmR9Wan3ZGt92bmliHDkRl9t2ajyVRBL51QEDELh4GsG535Nv5DRo4Zasw4GCPTJC4GAloa73AVvR_HAlkKWkoANi1TUPxl050a3E7Ub0WKIm5eqD8T2I1HxQUWyfnpnKzwRelJYoz1zP-ApYUdy-0jBenAi5F8WIbk0nitTNhcZ-op_UuPURBpsSjl4zBvBEMKgP0MkWpXLau4IcUyrE.xdJ5546p1O6qWZsieKYvS3UB5MAsq5Lw5pRVDG_hLz4&dib_tag=se&keywords=smart+phone&qid=1728113433&sprefix=smatrphone%2Caps%2C218&sr=8-130,itel P55+ 4G | Upto 16GB RAM with Memory Fusion & 256GB ROM| 50MP AI Dual Rear Camera & 8MP Front Camera| 45W Charger with 5000 mAh Battery | Dynamic Bar|UFS 2.2| Royal Green  ,"₹7,699₹7,699 M.R.P: ₹13,999₹13,999 (45% off)",500+ bought in past month,10% Off on Select Bank Cards10% Off on Select Bank Cards,3.9 out of 5 stars 108  ," FREE delivery Sun, 13 Oct Or fastest delivery Tomorrow, 6 Oct "
75,https://www.amazon.in/Redmi-Black-Diamond-6GB-128GB/dp/B0D78WKY12/ref=sr_1_131?crid=1L0Q91SOR1BM2&dib=eyJ2IjoiMSJ9.D65NXuAF_3Rl781N9h75kslmR9Wan3ZGt92bmliHDkRl9t2ajyVRBL51QEDELh4GsG535Nv5DRo4Zasw4GCPTJC4GAloa73AVvR_HAlkKWkoANi1TUPxl050a3E7Ub0WKIm5eqD8T2I1HxQUWyfnpnKzwRelJYoz1zP-ApYUdy-0jBenAi5F8WIbk0nitTNhcZ-op_UuPURBpsSjl4zBvBEMKgP0MkWpXLau4IcUyrE.xdJ5546p1O6qWZsieKYvS3UB5MAsq5Lw5pRVDG_hLz4&dib_tag=se&keywords=smart+phone&qid=1728113433&sprefix=smatrphone%2Caps%2C218&sr=8-131,Redmi 13 5g Black Diamond 6GB 128GB  ,"₹13,499₹13,499",5K+ bought in past month,"₹1,000 off coupon appliedSave ₹1,000  with coupon ","3.9 out of 5 stars 1,411  "," FREE delivery Thu, 10 Oct Or fastest delivery Tomorrow, 6 Oct "
76,https://www.amazon.in/iQOO-Storage-Dimensity-Camera-Charger/dp/B07WFPLL2H/ref=sr_1_132?crid=1L0Q91SOR1BM2&dib=eyJ2IjoiMSJ9.D65NXuAF_3Rl781N9h75kslmR9Wan3ZGt92bmliHDkRl9t2ajyVRBL51QEDELh4GsG535Nv5DRo4Zasw4GCPTJC4GAloa73AVvR_HAlkKWkoANi1TUPxl050a3E7Ub0WKIm5eqD8T2I1HxQUWyfnpnKzwRelJYoz1zP-ApYUdy-0jBenAi5F8WIbk0nitTNhcZ-op_UuPURBpsSjl4zBvBEMKgP0MkWpXLau4IcUyrE.xdJ5546p1O6qWZsieKYvS3UB5MAsq5Lw5pRVDG_hLz4&dib_tag=se&keywords=smart+phone&qid=1728113433&sprefix=smatrphone%2Caps%2C218&sr=8-132,"iQOO Z9 Lite 5G (Mocha Brown, 4GB RAM, 128GB Storage) | Dimensity 6300 5G | 50MP Sony AI Camera | Charger in The Box | Rs 1000 Off on All Bank Cards  ","₹10,498₹10,498 M.R.P: ₹14,499₹14,499 (28% off)",5K+ bought in past month,Save extra with No Cost EMISave extra with No Cost EMI,"4.0 out of 5 stars 1,122  "," FREE delivery Thu, 10 Oct Or fastest delivery Tomorrow, 6 Oct "
77,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MzY0MzE0NDc5OTYzMTIzOjE3MjgxMTM0MzM6c3BfYnRmOjMwMDA1NzU5NDU0MjkzMjo6MDo6&url=%2FApple-iPhone-Pro-Max-512%2Fdp%2FB0CHX5R7C2%2Fref%3Dsr_1_133_sspa%3Fcrid%3D1L0Q91SOR1BM2%26dib%3DeyJ2IjoiMSJ9.D65NXuAF_3Rl781N9h75kslmR9Wan3ZGt92bmliHDkRl9t2ajyVRBL51QEDELh4GsG535Nv5DRo4Zasw4GCPTJC4GAloa73AVvR_HAlkKWkoANi1TUPxl050a3E7Ub0WKIm5eqD8T2I1HxQUWyfnpnKzwRelJYoz1zP-ApYUdy-0jBenAi5F8WIbk0nitTNhcZ-op_UuPURBpsSjl4zBvBEMKgP0MkWpXLau4IcUyrE.xdJ5546p1O6qWZsieKYvS3UB5MAsq5Lw5pRVDG_hLz4%26dib_tag%3Dse%26keywords%3Dsmart%2Bphone%26qid%3D1728113433%26sprefix%3Dsmatrphone%252Caps%252C218%26sr%3D8-133-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Apple iPhone 15 Pro Max (512 GB) - Natural Titanium  ,"₹1,54,900₹1,54,900 M.R.P: ₹1,79,900₹1,79,900 (14% off)",M.R.P: ,10% Off on Select Bank Cards10% Off on Select Bank Cards,4.4 out of 5 stars 348  ," FREE delivery Thu, 10 Oct Or fastest delivery Tomorrow, 6 Oct "
78,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MzY0MzE0NDc5OTYzMTIzOjE3MjgxMTM0MzM6c3BfYnRmOjMwMDA1NzU5NDU0MDAzMjo6MDo6&url=%2FApple-iPhone-15-Plus-128%2Fdp%2FB0CHXCR9CX%2Fref%3Dsr_1_134_sspa%3Fcrid%3D1L0Q91SOR1BM2%26dib%3DeyJ2IjoiMSJ9.D65NXuAF_3Rl781N9h75kslmR9Wan3ZGt92bmliHDkRl9t2ajyVRBL51QEDELh4GsG535Nv5DRo4Zasw4GCPTJC4GAloa73AVvR_HAlkKWkoANi1TUPxl050a3E7Ub0WKIm5eqD8T2I1HxQUWyfnpnKzwRelJYoz1zP-ApYUdy-0jBenAi5F8WIbk0nitTNhcZ-op_UuPURBpsSjl4zBvBEMKgP0MkWpXLau4IcUyrE.xdJ5546p1O6qWZsieKYvS3UB5MAsq5Lw5pRVDG_hLz4%26dib_tag%3Dse%26keywords%3Dsmart%2Bphone%26qid%3D1728113433%26sprefix%3Dsmatrphone%252Caps%252C218%26sr%3D8-134-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Apple iPhone 15 Plus (128 GB) - Black  ,"₹76,900₹76,900 M.R.P: ₹89,600₹89,600 (14% off)",100+ bought in past month,Flat INR 3000 Off on SBICardsFlat INR 3000 Off on SBICards,"4.6 out of 5 stars 1,018  "," FREE delivery Mon, 7 Oct Or fastest delivery Tomorrow, 6 Oct "
79,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNzQzNDAxMTA3NTk4ODA3OjE3MjgxMTM0MzY6c3BfYXRmX25leHQ6MjAwNzk2ODI4NTE3MDM6OjA6Og&url=%2FApple-iPhone-13-256GB-Pink%2Fdp%2FB09G9HRYFZ%2Fref%3Dsr_1_129_sspa%3Fcrid%3D1L0Q91SOR1BM2%26dib%3DeyJ2IjoiMSJ9.-VI7imeTrq601_I0tut-F5qcGn00zzRzCEa6h0wx842cyl-RfgL3QwXSuqX3Oy3BvQV1d1PiYarYObrWb6eGAhAbZ1lMRNBTuxKEYVmjqgtcaIEMjo8Yo0BW8-oVyWHJXUttZpAS6ZpTHrTjunaXcqAbRC-4ECaowaH-rp9q1SjpUd87whpOe_MD8m9HBDfX_a0y93Hhj5W903SEMuMf4IU9dQlWz5l01V_RR8EPgTY.9hUcn4Tz_Zo6Gn4R55YGJUqyLQxuax5PaJx6rBPuGug%26dib_tag%3Dse%26keywords%3Dsmart%2Bphone%26qid%3D1728113435%26sprefix%3Dsmatrphone%252Caps%252C218%26sr%3D8-129-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Apple iPhone 13 (256GB) - Pink  ,"₹53,999₹53,999 M.R.P: ₹69,900₹69,900 (23% off)",3K+ bought in past month,Flat INR 500 Off on SBICardsFlat INR 500 Off on SBICards,"4.5 out of 5 stars 29,593  "," FREE delivery Tue, 8 Oct Or fastest delivery Tomorrow, 6 Oct "
80,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNzQzNDAxMTA3NTk4ODA3OjE3MjgxMTM0MzY6c3BfYXRmX25leHQ6MzAwMDU3NTk0NTQyNjMyOjowOjo&url=%2FApple-iPhone-Pro-Max-512%2Fdp%2FB0CHX3X7TL%2Fref%3Dsr_1_130_sspa%3Fcrid%3D1L0Q91SOR1BM2%26dib%3DeyJ2IjoiMSJ9.-VI7imeTrq601_I0tut-F5qcGn00zzRzCEa6h0wx842cyl-RfgL3QwXSuqX3Oy3BvQV1d1PiYarYObrWb6eGAhAbZ1lMRNBTuxKEYVmjqgtcaIEMjo8Yo0BW8-oVyWHJXUttZpAS6ZpTHrTjunaXcqAbRC-4ECaowaH-rp9q1SjpUd87whpOe_MD8m9HBDfX_a0y93Hhj5W903SEMuMf4IU9dQlWz5l01V_RR8EPgTY.9hUcn4Tz_Zo6Gn4R55YGJUqyLQxuax5PaJx6rBPuGug%26dib_tag%3Dse%26keywords%3Dsmart%2Bphone%26qid%3D1728113435%26sprefix%3Dsmatrphone%252Caps%252C218%26sr%3D8-130-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Apple iPhone 15 Pro Max (512 GB) - Black Titanium  ,"₹1,54,900₹1,54,900 M.R.P: ₹1,79,900₹1,79,900 (14% off)",M.R.P: ,10% Off on Select Bank Cards10% Off on Select Bank Cards,4.4 out of 5 stars 348  ," FREE delivery Thu, 10 Oct Or fastest delivery Tomorrow, 6 Oct "
81,https://www.amazon.in/Oneplus-Celadon-Marble-128Gb-Storage/dp/B0CX58MTNN/ref=sr_1_131?crid=1L0Q91SOR1BM2&dib=eyJ2IjoiMSJ9.-VI7imeTrq601_I0tut-F5qcGn00zzRzCEa6h0wx842cyl-RfgL3QwXSuqX3Oy3BvQV1d1PiYarYObrWb6eGAhAbZ1lMRNBTuxKEYVmjqgtcaIEMjo8Yo0BW8-oVyWHJXUttZpAS6ZpTHrTjunaXcqAbRC-4ECaowaH-rp9q1SjpUd87whpOe_MD8m9HBDfX_a0y93Hhj5W903SEMuMf4IU9dQlWz5l01V_RR8EPgTY.9hUcn4Tz_Zo6Gn4R55YGJUqyLQxuax5PaJx6rBPuGug&dib_tag=se&keywords=smart+phone&qid=1728113435&sprefix=smatrphone%2Caps%2C218&sr=8-131,"Oneplus Nord CE4 (Celadon Marble, 8GB RAM, 128Gb Storage)  ","₹23,499₹23,499 M.R.P: ₹24,999₹24,999 (6% off)",5K+ bought in past month,₹500 off coupon appliedSave ₹500  with coupon ,"4.2 out of 5 stars 4,886  "," FREE delivery Thu, 10 Oct Or fastest delivery Tomorrow, 6 Oct "
82,https://www.amazon.in/Redmi-Storage-Bezel-Less-Slimmest-Pro-Grade/dp/B0CQPHWB81/ref=sr_1_132?crid=1L0Q91SOR1BM2&dib=eyJ2IjoiMSJ9.-VI7imeTrq601_I0tut-F5qcGn00zzRzCEa6h0wx842cyl-RfgL3QwXSuqX3Oy3BvQV1d1PiYarYObrWb6eGAhAbZ1lMRNBTuxKEYVmjqgtcaIEMjo8Yo0BW8-oVyWHJXUttZpAS6ZpTHrTjunaXcqAbRC-4ECaowaH-rp9q1SjpUd87whpOe_MD8m9HBDfX_a0y93Hhj5W903SEMuMf4IU9dQlWz5l01V_RR8EPgTY.9hUcn4Tz_Zo6Gn4R55YGJUqyLQxuax5PaJx6rBPuGug&dib_tag=se&keywords=smart+phone&qid=1728113435&sprefix=smatrphone%2Caps%2C218&sr=8-132,"Redmi Note 13 5G (Arctic White, 12GB RAM, 256GB Storage) | 5G Ready | 120Hz Bezel-Less AMOLED | 7.mm Slimmest Note Ever | 108MP Pro-Grade Camera  ","₹18,999₹18,999 M.R.P: ₹24,999₹24,999 (24% off)",500+ bought in past month,Flat INR 1000 Off on ALL BanksCardsFlat INR 1000 Off on ALL BanksCards,"3.7 out of 5 stars 5,134  "," FREE delivery Mon, 7 Oct Or fastest delivery Tomorrow, 6 Oct "
83,https://www.amazon.in/POCO-C65-Pastel-Blue-128GB/dp/B0CQG4RX37/ref=sr_1_19?crid=1L0Q91SOR1BM2&dib=eyJ2IjoiMSJ9.YFHwfIh7GPJJ09bm1bBID_cftDp0afCxSRg3FN_lte1Rdqt5mg0Jx-TgDfx26Db3KQU1JO2tAF7pm-1gfG8MtzfxHlpgvazcRpgxNuuVFttuqLhrcaxp-Ld6M3GLfrx3fDP5xfBpL4ScKlFfbrSxXRyDX9VWbu_X7Xq3bgWwHhRWosAjnCAKcGU1quDOoO_Dy7EncmeSfy_UFCn5cEafdJeM3DlDTdqvQZcn6Vmj2_k.gLzcl7owOgyvjofPvY-GTIHcfhOU5iMgTDNesnqX70k&dib_tag=se&keywords=smart+phone&qid=1728113408&sprefix=smatrphone%2Caps%2C218&sr=8-19,POCO C65 (Pastel Blue 4GB RAM 128GB Storage)  ,"₹6,799₹6,799 M.R.P: ₹10,999₹10,999 (38% off)",5K+ bought in past month,Service: Installation,"4.0 out of 5 stars 2,477  ",FREE delivery
84,https://www.amazon.in/OnePlus-Sunset-Dune-256GB-Storage/dp/B0D7W9R1HM/ref=sr_1_133?crid=1L0Q91SOR1BM2&dib=eyJ2IjoiMSJ9.-VI7imeTrq601_I0tut-F5qcGn00zzRzCEa6h0wx842cyl-RfgL3QwXSuqX3Oy3BvQV1d1PiYarYObrWb6eGAhAbZ1lMRNBTuxKEYVmjqgtcaIEMjo8Yo0BW8-oVyWHJXUttZpAS6ZpTHrTjunaXcqAbRC-4ECaowaH-rp9q1SjpUd87whpOe_MD8m9HBDfX_a0y93Hhj5W903SEMuMf4IU9dQlWz5l01V_RR8EPgTY.9hUcn4Tz_Zo6Gn4R55YGJUqyLQxuax5PaJx6rBPuGug&dib_tag=se&keywords=smart+phone&qid=1728113435&sprefix=smatrphone%2Caps%2C218&sr=8-133,"OnePlus 12R (Sunset Dune, 8GB RAM, 256GB Storage)  ","₹37,998₹37,998 M.R.P: ₹42,999₹42,999 (12% off)",4K+ bought in past month,Save extra with No Cost EMISave extra with No Cost EMI,"4.3 out of 5 stars 3,402  "," FREE delivery Mon, 7 Oct Or fastest delivery Tomorrow, 6 Oct "
85,https://www.amazon.in/5000mAh-Charging-Fingerprint-Octa-Core-Processor/dp/B0CRZ39414/ref=sr_1_134?crid=1L0Q91SOR1BM2&dib=eyJ2IjoiMSJ9.-VI7imeTrq601_I0tut-F5qcGn00zzRzCEa6h0wx842cyl-RfgL3QwXSuqX3Oy3BvQV1d1PiYarYObrWb6eGAhAbZ1lMRNBTuxKEYVmjqgtcaIEMjo8Yo0BW8-oVyWHJXUttZpAS6ZpTHrTjunaXcqAbRC-4ECaowaH-rp9q1SjpUd87whpOe_MD8m9HBDfX_a0y93Hhj5W903SEMuMf4IU9dQlWz5l01V_RR8EPgTY.9hUcn4Tz_Zo6Gn4R55YGJUqyLQxuax5PaJx6rBPuGug&dib_tag=se&keywords=smart+phone&qid=1728113435&sprefix=smatrphone%2Caps%2C218&sr=8-134,itel A70 | 12GB* RAM + 64GB ROM| 13MP Dual Rear Camera & 8MP Front Camera | 5000mAh Battery with Type-C Charging | Dynamic Bar | Side Fingerprint Sensor | Octa-Core Processor | Azure Blue  ,"₹6,499₹6,499 M.R.P: ₹7,299₹7,299 (11% off)",100+ bought in past month,10% Off on Select Bank Cards10% Off on Select Bank Cards,"3.9 out of 5 stars 1,308  "," FREE delivery Tue, 8 Oct Or fastest delivery Tomorrow, 6 Oct "
86,https://www.amazon.in/POCO-Snowstorm-White-RAM-Storage/dp/B0CSDQVGZ1/ref=sr_1_135?crid=1L0Q91SOR1BM2&dib=eyJ2IjoiMSJ9.-VI7imeTrq601_I0tut-F5qcGn00zzRzCEa6h0wx842cyl-RfgL3QwXSuqX3Oy3BvQV1d1PiYarYObrWb6eGAhAbZ1lMRNBTuxKEYVmjqgtcaIEMjo8Yo0BW8-oVyWHJXUttZpAS6ZpTHrTjunaXcqAbRC-4ECaowaH-rp9q1SjpUd87whpOe_MD8m9HBDfX_a0y93Hhj5W903SEMuMf4IU9dQlWz5l01V_RR8EPgTY.9hUcn4Tz_Zo6Gn4R55YGJUqyLQxuax5PaJx6rBPuGug&dib_tag=se&keywords=smart+phone&qid=1728113435&sprefix=smatrphone%2Caps%2C218&sr=8-135,"POCO X6 5G (Snowstorm White, 12 GB RAM 256 GB Storage)  ","₹17,499₹17,499 M.R.P: ₹26,999₹26,999 (35% off)",500+ bought in past month,10% Off on Select Bank Cards10% Off on Select Bank Cards,4.0 out of 5 stars 923  ," FREE delivery Thu, 10 Oct Or fastest delivery Tomorrow, 6 Oct "
87,https://www.amazon.in/Redmi-Startrail-Storage-MediaTek-Dimensity/dp/B0CNX7K9NC/ref=sr_1_136?crid=1L0Q91SOR1BM2&dib=eyJ2IjoiMSJ9.-VI7imeTrq601_I0tut-F5qcGn00zzRzCEa6h0wx842cyl-RfgL3QwXSuqX3Oy3BvQV1d1PiYarYObrWb6eGAhAbZ1lMRNBTuxKEYVmjqgtcaIEMjo8Yo0BW8-oVyWHJXUttZpAS6ZpTHrTjunaXcqAbRC-4ECaowaH-rp9q1SjpUd87whpOe_MD8m9HBDfX_a0y93Hhj5W903SEMuMf4IU9dQlWz5l01V_RR8EPgTY.9hUcn4Tz_Zo6Gn4R55YGJUqyLQxuax5PaJx6rBPuGug&dib_tag=se&keywords=smart+phone&qid=1728113435&sprefix=smatrphone%2Caps%2C218&sr=8-136,"Redmi 13C 5G (Startrail Silver, 8GB RAM, 256GB Storage) | MediaTek Dimensity 6100+ 5G | 90Hz Display  ","₹13,499₹13,499 M.R.P: ₹17,999₹17,999 (25% off)",1K+ bought in past month,10% Off on Select Bank Cards10% Off on Select Bank Cards,"4.0 out of 5 stars 8,112  "," FREE delivery Thu, 10 Oct Or fastest delivery Tomorrow, 6 Oct "
88,https://www.amazon.in/Lava-Yuva-Eclipse-Black-Fingerprint/dp/B0CT5W2T2F/ref=sr_1_137?crid=1L0Q91SOR1BM2&dib=eyJ2IjoiMSJ9.-VI7imeTrq601_I0tut-F5qcGn00zzRzCEa6h0wx842cyl-RfgL3QwXSuqX3Oy3BvQV1d1PiYarYObrWb6eGAhAbZ1lMRNBTuxKEYVmjqgtcaIEMjo8Yo0BW8-oVyWHJXUttZpAS6ZpTHrTjunaXcqAbRC-4ECaowaH-rp9q1SjpUd87whpOe_MD8m9HBDfX_a0y93Hhj5W903SEMuMf4IU9dQlWz5l01V_RR8EPgTY.9hUcn4Tz_Zo6Gn4R55YGJUqyLQxuax5PaJx6rBPuGug&dib_tag=se&keywords=smart+phone&qid=1728113435&sprefix=smatrphone%2Caps%2C218&sr=8-137,"Lava Yuva 3 (Eclipse Black,4+4*GB RAM,UFS 2.2 128GB Storage)|Premium Glossy Back|Octacore Processor|18W Fast Charging|90Hz Punch Hole Display|13MP AI Triple Camera|Side Fingerprint Sensor  ","₹6,699₹6,699 M.R.P: ₹8,499₹8,499 (21% off)",400+ bought in past month,10% Off on Select Bank Cards10% Off on Select Bank Cards,4.0 out of 5 stars 181  ," FREE delivery Tue, 8 Oct Or fastest delivery Tomorrow, 6 Oct "
89,https://www.amazon.in/realme-Dimensity-Processor-Ultra-Slim-SUPERVOOC/dp/B0CZLKKVWR/ref=sr_1_138?crid=1L0Q91SOR1BM2&dib=eyJ2IjoiMSJ9.-VI7imeTrq601_I0tut-F5qcGn00zzRzCEa6h0wx842cyl-RfgL3QwXSuqX3Oy3BvQV1d1PiYarYObrWb6eGAhAbZ1lMRNBTuxKEYVmjqgtcaIEMjo8Yo0BW8-oVyWHJXUttZpAS6ZpTHrTjunaXcqAbRC-4ECaowaH-rp9q1SjpUd87whpOe_MD8m9HBDfX_a0y93Hhj5W903SEMuMf4IU9dQlWz5l01V_RR8EPgTY.9hUcn4Tz_Zo6Gn4R55YGJUqyLQxuax5PaJx6rBPuGug&dib_tag=se&keywords=smart+phone&qid=1728113435&sprefix=smatrphone%2Caps%2C218&sr=8-138,"realme 12x 5G (Twilight Purple, 8GB RAM, 128GB Storage) | Upto 16GB (8+8GB) Dynamic RAM | Dimensity 6100+ Processor | 50 MP AI Camera | 7.69 mm Ultra-Slim Trendy Watch Design | 45 W SUPERVOOC Charge  ","₹12,719₹12,719 M.R.P: ₹18,999₹18,999 (33% off)",500+ bought in past month,10% Off on Select Bank Cards10% Off on Select Bank Cards,4.0 out of 5 stars 557  ," FREE delivery Wed, 9 Oct Or fastest delivery Tomorrow, 6 Oct "
90,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNzQzNDAxMTA3NTk4ODA3OjE3MjgxMTM0MzY6c3BfbXRmOjIwMTExMjExMjQ4NDk4OjowOjo&url=%2FApple-iPhone-14-512GB-Purple%2Fdp%2FB0BDJYHP2H%2Fref%3Dsr_1_139_sspa%3Fcrid%3D1L0Q91SOR1BM2%26dib%3DeyJ2IjoiMSJ9.-VI7imeTrq601_I0tut-F5qcGn00zzRzCEa6h0wx842cyl-RfgL3QwXSuqX3Oy3BvQV1d1PiYarYObrWb6eGAhAbZ1lMRNBTuxKEYVmjqgtcaIEMjo8Yo0BW8-oVyWHJXUttZpAS6ZpTHrTjunaXcqAbRC-4ECaowaH-rp9q1SjpUd87whpOe_MD8m9HBDfX_a0y93Hhj5W903SEMuMf4IU9dQlWz5l01V_RR8EPgTY.9hUcn4Tz_Zo6Gn4R55YGJUqyLQxuax5PaJx6rBPuGug%26dib_tag%3Dse%26keywords%3Dsmart%2Bphone%26qid%3D1728113435%26sprefix%3Dsmatrphone%252Caps%252C218%26sr%3D8-139-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Apple iPhone 14 (512 GB) - Purple  ,"₹89,900₹89,900 M.R.P: ₹99,900₹99,900 (10% off)",M.R.P: ,Flat INR 3000 Off on SBICardsFlat INR 3000 Off on SBICards,"4.5 out of 5 stars 5,570  "," FREE delivery Tue, 8 Oct Or fastest delivery Tomorrow, 6 Oct "
91,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNzQzNDAxMTA3NTk4ODA3OjE3MjgxMTM0MzY6c3BfbXRmOjMwMDA1NzU5NDUzOTYzMjo6MDo6&url=%2FApple-iPhone-15-512-GB%2Fdp%2FB0CHWWNKS6%2Fref%3Dsr_1_140_sspa%3Fcrid%3D1L0Q91SOR1BM2%26dib%3DeyJ2IjoiMSJ9.-VI7imeTrq601_I0tut-F5qcGn00zzRzCEa6h0wx842cyl-RfgL3QwXSuqX3Oy3BvQV1d1PiYarYObrWb6eGAhAbZ1lMRNBTuxKEYVmjqgtcaIEMjo8Yo0BW8-oVyWHJXUttZpAS6ZpTHrTjunaXcqAbRC-4ECaowaH-rp9q1SjpUd87whpOe_MD8m9HBDfX_a0y93Hhj5W903SEMuMf4IU9dQlWz5l01V_RR8EPgTY.9hUcn4Tz_Zo6Gn4R55YGJUqyLQxuax5PaJx6rBPuGug%26dib_tag%3Dse%26keywords%3Dsmart%2Bphone%26qid%3D1728113435%26sprefix%3Dsmatrphone%252Caps%252C218%26sr%3D8-140-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Apple iPhone 15 (512 GB) - Pink  ,"₹99,900₹99,900 M.R.P: ₹1,09,900₹1,09,900 (9% off)",M.R.P: ,Flat INR 3000 Off on SBICardsFlat INR 3000 Off on SBICards,"4.5 out of 5 stars 2,255  "," FREE delivery Thu, 10 Oct Or fastest delivery Tomorrow, 6 Oct "
92,https://www.amazon.in/Advanced-Features-Powerful-Processor-Infrared/dp/B0DCZNK5JY/ref=sr_1_141?crid=1L0Q91SOR1BM2&dib=eyJ2IjoiMSJ9.-VI7imeTrq601_I0tut-F5qcGn00zzRzCEa6h0wx842cyl-RfgL3QwXSuqX3Oy3BvQV1d1PiYarYObrWb6eGAhAbZ1lMRNBTuxKEYVmjqgtcaIEMjo8Yo0BW8-oVyWHJXUttZpAS6ZpTHrTjunaXcqAbRC-4ECaowaH-rp9q1SjpUd87whpOe_MD8m9HBDfX_a0y93Hhj5W903SEMuMf4IU9dQlWz5l01V_RR8EPgTY.9hUcn4Tz_Zo6Gn4R55YGJUqyLQxuax5PaJx6rBPuGug&dib_tag=se&keywords=smart+phone&qid=1728113435&sprefix=smatrphone%2Caps%2C218&sr=8-141,"TECNO POVA 6 NEO (Aurora Cloud, 8GB+256GB)| Advanced AI Features | 108MP Ultra Clear AI Camera | D6300 Powerful Processor | 5 Year Lag Free Fluency | 5000 mAh Battery | in Build Infrared and NFC  ","₹13,999₹13,999 M.R.P: ₹16,999₹16,999 (18% off)",1K+ bought in past month,"₹1,000 off coupon appliedSave ₹1,000  with coupon ",4.4 out of 5 stars 59  ," FREE delivery Tue, 8 Oct Or fastest delivery Tomorrow, 6 Oct "
93,https://www.amazon.in/realme-Storage-Chipset-Comfort-Display/dp/B0D3GZ7G25/ref=sr_1_142?crid=1L0Q91SOR1BM2&dib=eyJ2IjoiMSJ9.-VI7imeTrq601_I0tut-F5qcGn00zzRzCEa6h0wx842cyl-RfgL3QwXSuqX3Oy3BvQV1d1PiYarYObrWb6eGAhAbZ1lMRNBTuxKEYVmjqgtcaIEMjo8Yo0BW8-oVyWHJXUttZpAS6ZpTHrTjunaXcqAbRC-4ECaowaH-rp9q1SjpUd87whpOe_MD8m9HBDfX_a0y93Hhj5W903SEMuMf4IU9dQlWz5l01V_RR8EPgTY.9hUcn4Tz_Zo6Gn4R55YGJUqyLQxuax5PaJx6rBPuGug&dib_tag=se&keywords=smart+phone&qid=1728113435&sprefix=smatrphone%2Caps%2C218&sr=8-142,"realme NARZO N65 5G (Amber Gold 4GB RAM, 128GB Storage) India's 1st D6300 5G Chipset | Ultra Slim Design | 120Hz Eye Comfort Display | 50MP AI Camera| Charger in The Box  ","₹10,499₹10,499 M.R.P: ₹13,999₹13,999 (25% off)",4K+ bought in past month,₹750 off coupon appliedSave ₹750  with coupon ,4.1 out of 5 stars 922  ," FREE delivery Mon, 7 Oct Or fastest delivery Tomorrow, 6 Oct "
